pair_id	Sentence_A	Sentence_B	relation	order	additional_dimension	origin	A_cause_B	B_cause_A	A_precede_B	B_precede_A	answers	majority_vote	average_vote	quest_label	connective	connected_sent	conn_in_list	pair_ID	accept_answers	accept_st_dev	accept_average_vote	generated_answer_normal	generated_answer_outlines	answer_greedy_cleaned
247	June decided to get the train.	June looked up for train information online.	temporal	B follows A	none	Descript	False	False	True	False	['YES', 'YES', 'YES', 'NO', 'YES', 'NO', 'NO', 'NO', 'YES', 'NO']	inconclusive	0.0	BA_cause	then	June decided to get the train, because june looked up for train information online.	because	2255	['8', '8', '10', '5', '9', '4', '10', '10', '6', '5', '4', '2', '9', '9', '8']	2.499777767900357	7.133333333333334	"3

The sentence ""June decided to get the train, because June looked up for train information online."" uses ""because"" to link the two events. However, the causal relationship is weak. Looking up train information online does not directly cause the decision"	3	3
138	Martina has less chance of getting the flu.	Martina has been vaccinated against the flu.	causality	A follows B	none	e-care	False	True	False	True	['YES', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'YES', 'YES']	no	-0.4	AB_cause	because	Martina has less chance of getting the flu, so Martina has been vaccinated against the flu.	so	1287	['1', '2', '4', '1', '1', '2', '1', '2', '2', '1', '1', '1', '7', '1', '6']	1.8690461025168248	2.2	"3

The sentence uses ""so"" to imply a cause-and-effect relationship, suggesting that Martina has less chance of getting the flu as a result of being vaccinated. However, the order of the events is reversed; being vaccinated is the cause, and"	3	3
443	There were a lot of bees in the areas near flowers.	Insects swarmed around the picnic area.	no_rel	none	none	origin	False	False	False	False	['YES', 'YES', 'YES', 'YES', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-0.2	AB_temp	other	There were a lot of bees in the areas near flowers, then insects swarmed around the picnic area.	then	1527	['9', '8', '3', '3', '1', '8', '10', '4', '3', '1', '5', '3', '1', '9', '8']	3.15101394615906	5.066666666666666	"5

The sentence uses ""then"" to link the presence of bees near flowers with insects swarming around the picnic area. While ""then"" can indicate a sequence of events, the connection between these two specific events is not clearly established as a direct"	6	5
102	Albert broke a leg.	Albert fell down the stairs.	causality	A follows B	none	origin	False	True	False	True	['YES', 'YES', 'YES', 'YES', 'YES', 'NO', 'YES', 'YES', 'YES', 'YES']	yes	0.8	BA_temp	because	Albert broke a leg, after Albert fell down the stairs.	after	3735	['10', '10', '9', '9', '9', '9', '10', '8', '2', '10', '7', '9', '10', '3', '8']	2.4000000000000004	8.2	"8

The sentence ""Albert broke a leg, after Albert fell down the stairs"" uses the connective ""after"" to link two events. The sequence of events is logical, as falling down the stairs can lead to breaking a leg. However, """	8	8
541	The model struck a pose.	The model in the photo is beautiful.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'YES', 'NO', 'YES', 'NO', 'NO']	no	-0.6	BA_temp	other	The model struck a pose, after the model in the photo is beautiful.	after	855	['1', '2', '1', '2', '1', '1', '10', '7', '6', '1', '5', '1', '1', '1', '1']	2.768071932270226	2.7333333333333334	"1

The sentence is not acceptable because the connective ""after"" is used incorrectly. ""After"" is typically used to indicate that one event occurs following another in time. In this sentence, the relationship between the two events is not temporal, and the"	1	1
340	Matteo sat at the desk.	Matteo turned on the computer.	temporal	B follows A	none	origin	False	False	True	False	['YES', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'YES']	no	-0.6	BA_temp	then	Matteo sat at the desk, after Matteo turned on the computer.	after	2380	['10', '8', '2', '3', '7', '9', '10', '8', '9', '4', '7', '8', '10', '10', '7']	2.499777767900357	7.466666666666667	"7

The sentence ""Matteo sat at the desk, after Matteo turned on the computer"" is generally acceptable because the sequence of events makes logical sense: turning on the computer is an action that typically precedes sitting at the desk to use it"	8	7
253	Ross bowed to the audience.	Ross acted in the theater.	temporal	A follows B	none	Descript	False	False	False	True	['YES', 'YES', 'YES', 'YES', 'NO', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	0.8	BA_cause	after	Ross bowed to the audience, because Ross acted in the theater.	because	3642	['10', '9', '9', '8', '4', '8', '10', '10', '9', '6', '10', '10', '6', '9', '10']	1.7838784213679535	8.533333333333333	"2

The sentence ""Ross bowed to the audience, because Ross acted in the theater."" uses ""because"" to link the two events. However, the causal relationship is weak. While acting in the theater might lead to bowing to the audience,"	2	2
367	The teacher started the lesson.	The teacher called the roll.	temporal	A follows B	none	origin	False	False	False	True	['NO', 'YES', 'NO', 'YES', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO']	no	-0.4	AB_cause	after	The teacher started the lesson, so the teacher called the roll.	so	2422	['9', '9', '3', '10', '1', '5', '2', '9', '8', '1', '4', '8', '3', '7', '2']	3.179098404684364	5.4	"3

The sentence ""The teacher started the lesson, so the teacher called the roll"" uses ""so"" to imply a cause-and-effect relationship between starting the lesson and calling the roll. However, calling the roll is more of a routine part of"	3	3
116	Jack decided to choose anthropology as his major in college.	Jack's interest is to study the human species.	causality	A follows B	none	e-care	False	True	False	True	['NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'YES', 'NO', 'NO', 'YES']	no	-0.4	AB_cause	because	Jack decided to choose anthropology as his major in college, so Jack's interest is to study the human species.	so	1424	['10', '9', '7', '8', '5', '7', '10', '4', '7', '2', '1', '9', '10', '8', '6']	2.729265265394496	6.866666666666666	"3

The sentence uses ""so"" to imply a cause-and-effect relationship between Jack choosing anthropology as his major and his interest in studying the human species. However, the sentence structure suggests that Jack's interest in studying the human species is more likely the"	3	3
270	Gaia saw the bus approaching.	Gaia waited at the bus stop.	temporal	A follows B	none	Descript	False	False	False	True	['YES', 'NO', 'NO', 'NO', 'NO', 'YES', 'NO', 'YES', 'YES', 'NO']	no	-0.2	AB_cause	after	Gaia saw the bus approaching, so Gaia waited at the bus stop.	so	4316	['10', '9', '8', '10', '10', '5', '10', '10', '10', '6', '10', '9', '10', '10', '10']	1.5434449203720304	9.133333333333333	"8

The sentence ""Gaia saw the bus approaching, so Gaia waited at the bus stop"" uses the connective ""so"" to express a cause-and-effect relationship. Seeing the bus approaching is a reasonable cause for Gaia to wait at the bus stop"	8	8
254	The train arrived.	Dina waited for the train to arrive.	temporal	A follows B	none	Descript	False	False	False	True	['YES', 'YES', 'YES', 'YES', 'YES', 'NO', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	0.8333333333333334	BA_temp	after	The train arrived, after Dina waited for the train to arrive.	after	2302	['10', '9', '5', '7', '6', '3', '10', '8', '2', '8', '1', '8', '9', '4', '10']	2.913569784454954	6.666666666666667	"8

The sentence ""The train arrived, after Dina waited for the train to arrive."" is mostly acceptable because it describes a sequence of events where Dina's waiting precedes the train's arrival. However, the phrasing could be slightly awkward because the"	8	8
537	The traffic light became green.	Luke was late for school.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'YES', 'NO']	no	-0.8	AB_temp	other	The traffic light became green, then Luke was late for school.	then	1642	['5', '3', '1', '4', '2', '3', '1', '1', '1', '1', '4', '1', '1', '2', '1']	1.339983416149452	2.066666666666667	"3

The sentence ""The traffic light became green, then Luke was late for school"" uses ""then"" to link two events. However, the relationship between the events is not clearly sequential or causally related. The change of the traffic light to"	3	3
106	Larry has a weight problem.	Larry decided to run every night.	causality	B follows A	none	big_bench	True	False	True	False	['YES', 'YES', 'YES', 'NO', 'NO', 'NO', 'YES', 'NO', 'YES', 'NO']	inconclusive	0.0	BA_cause	thus	Larry has a weight problem, because Larry decided to run every night.	because	1116	['5', '2', '2', '1', '1', '4', '1', '1', '1', '1', '1', '1', '1', '1', '1']	1.2	1.6	"2

The sentence ""Larry has a weight problem, because Larry decided to run every night"" uses ""because"" to suggest a causal relationship between having a weight problem and deciding to run every night. However, the decision to run every night is more"	2	2
373	The students put their books in their backpacks.	The students closed their books.	temporal	A follows B	none	origin	False	False	False	True	['NO', 'NO', 'YES', 'NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO']	no	-0.6	AB_cause	after	The students put their books in their backpacks, so the students closed their books.	so	1960	['7', '5', '6', '1', '3', '8', '1', '5', '4', '1', '5', '1', '1', '1', '1']	2.4404006956964164	3.333333333333333	"3

The sentence ""The students put their books in their backpacks, so the students closed their books."" uses ""so"" to imply a cause-and-effect relationship. However, the logical sequence is reversed; typically, students would close their books before putting"	3	3
215	Julie chose a dress to wear.	Julie opened the closet.	temporal	A follows B	none	origin	False	False	False	True	['NO', 'YES', 'YES', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-0.6	AB_temp	after	Julie chose a dress to wear, then Julie opened the closet.	then	3319	['6', '2', '6', '8', '6', '4', '1', '5', '8', '1', '3', '1', '1', '1', '1']	2.602562839459085	3.6	"2

The sentence ""Julie chose a dress to wear, then Julie opened the closet."" suggests a sequence of events where the action of choosing a dress typically follows opening the closet to see the options available. The use of ""then"" implies a chronological"	2	2
156	The meat in the fridge spoiled.	The power was out for days.	causality	A follows B	none	big_bench	False	True	False	True	['YES', 'NO', 'YES', 'YES', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO']	no	-0.2	AB_cause	because	The meat in the fridge spoiled, so the power was out for days.	so	4503	['2', '2', '9', '1', '1', '4', '1', '7', '1', '1', '1', '1', '1', '1', '5']	2.472964932132188	2.533333333333333	"3

The sentence ""The meat in the fridge spoiled, so the power was out for days"" uses ""so"" to imply a cause-and-effect relationship. However, the power being out is more likely the cause of the meat spoiling, not"	2	3
471	Lili graduated from college.	Amanda applied to a university.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	AB_cause	other	Lili graduated from college, so Amanda applied to a university.	so	1741	['5', '4', '4', '7', '2', '7', '1', '1', '2', '4', '5', '1', '5', '1', '1']	2.1186998109427604	3.333333333333333	"2

The sentence ""Lili graduated from college, so Amanda applied to a university"" uses ""so"" to imply a causal relationship between Lili's graduation and Amanda's decision to apply to a university. However, the connection between these two events"	2	2
129	Mario and Lili live in two different houses.	Mario and Lili divorced one year ago.	causality	A follows B	none	origin	False	True	False	True	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'YES', 'NO', 'YES', 'NO']	no	-0.6	AB_temp	because	Mario and Lili live in two different houses, then Mario and Lili divorced one year ago.	then	928	['1', '2', '3', '1', '3', '6', '1', '8', '1', '1', '1', '1', '1', '4', '4']	2.093375795747677	2.533333333333333	"3

The sentence uses ""then"" to suggest a sequence of events, but the relationship between living in different houses and divorcing is not clearly a direct sequence. The sentence implies a causal relationship rather than a simple chronological one, which makes ""then"	3	3
96	Luke is allergic to pollen.	Luke often sneezes in spring.	causality	B follows A	none	origin	True	False	True	False	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	1.0	AB_temp	thus	Luke is allergic to pollen, then Luke often sneezes in spring.	then	1258	['2', '7', '5', '1', '3', '10', '10', '10', '2', '1', '1', '4', '1', '3', '7']	3.3638602164114304	4.466666666666667	"3

The sentence ""Luke is allergic to pollen, then Luke often sneezes in spring"" uses ""then"" to link the two events. However, ""then"" typically indicates a sequence of events rather than a cause-and-effect relationship. In"	3	3
316	The mum cut the cake into pieces.	The child ate the cake.	temporal	B follows A	none	Descript	False	False	True	False	['NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'YES', 'NO', 'NO']	no	-0.6	BA_cause	then	The mum cut the cake into pieces, because the child ate the cake.	because	2193	['8', '1', '2', '3', '2', '1', '1', '3', '2', '1', '1', '1', '1', '1', '4']	1.820866704499689	2.1333333333333333	"1

The sentence ""The mum cut the cake into pieces, because the child ate the cake."" does not logically express a cause-and-effect relationship. The act of cutting the cake into pieces would typically precede the child eating the cake, not the"	1	1
7	Kevin spends lots of money on gambling.	Kevin has a lot of debts.	causality	B follows A	socially_challenging	origin	True	False	True	False	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'NO', 'YES', 'YES', 'YES']	yes	0.8	AB_temp	thus	Kevin spends lots of money on gambling, then Kevin has a lot of debts.	then	4472	['2', '8', '3', '1', '7', '10', '10', '8', '2', '3', '1', '3', '1', '6', '7']	3.208322510804257	4.8	"7

The sentence ""Kevin spends lots of money on gambling, then Kevin has a lot of debts."" uses ""then"" to indicate a sequence of events. While the sequence is logical (spending money on gambling can lead to having debts), """	7	7
278	Leonard went to the bathtub.	Leonard turned on the water.	temporal	B follows A	none	Descript	False	False	True	False	['NO', 'NO', 'YES', 'YES', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO']	no	-0.4	BA_cause	then	Leonard went to the bathtub, because Leonard turned on the water.	because	3046	['6', '2', '3', '2', '7', '1', '1', '9', '1', '1', '4', '1', '1', '2', '6']	2.55255862921022	3.1333333333333333	"7

The sentence ""Leonard went to the bathtub, because Leonard turned on the water"" is somewhat acceptable, as turning on the water can be a reason for going to the bathtub. However, the causal relationship is not very strong or explicit,"	7	7
453	Jey enjoyed a peaceful afternoon nap.	Jey woke up refreshed after a good night's sleep.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'YES', 'NO', 'NO']	no	-0.8	BA_cause	other	Jey enjoyed a peaceful afternoon nap, because Jey woke up refreshed after a good night's sleep.	because	610	['2', '2', '2', '1', '3', '4', '1', '2', '1', '1', '2', '1', '1', '1', '8']	1.7838784213679535	2.1333333333333333	"3

The sentence uses ""because"" to link the two events, suggesting a causal relationship. However, the causality is not clear or strong. Typically, a good night's sleep would lead to waking up refreshed, which might then lead to enjoying a"	3	3
87	Susan decided to buy pesticide.	There are cockroaches in the house.	causality	A follows B	none	origin	False	True	False	True	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'YES']	no	-0.6	AB_temp	because	Susan decided to buy pesticide, then there are cockroaches in the house.	then	2884	['2', '2', '2', '1', '1', '7', '1', '10', '1', '1', '1', '3', '1', '1', '1']	2.547329756605706	2.333333333333333	"2

The sentence ""Susan decided to buy pesticide, then there are cockroaches in the house"" uses ""then"" to link the two events, but the relationship between them is not clearly sequential or logical. ""Then"" typically indicates a sequence"	2	2
90	Health insurance did not cover Jacob's treatment.	Jacob had to pay a lot of money for the treatment.	causality	B follows A	none	origin	True	False	True	False	['YES', 'YES', 'NO', 'NO', 'YES', 'NO', 'YES', 'NO', 'NO', 'NO']	no	-0.2	BA_cause	thus	Health insurance did not cover Jacob's treatment, because Jacob had to pay a lot of money for the treatment.	because	1986	['8', '2', '10', '2', '6', '5', '10', '6', '1', '1', '8', '1', '5', '9', '5']	3.172100600898752	5.266666666666667	"2

The sentence ""Health insurance did not cover Jacob's treatment, because Jacob had to pay a lot of money for the treatment"" uses ""because"" to imply a causal relationship. However, the fact that Jacob had to pay a lot of money"	2	2
51	Luke transferred his money to an offshore bank account.	Luke does not want to pay taxes.	causality	A follows B	socially_challenging	origin	False	True	False	True	['YES', 'NO', 'NO', 'YES', 'YES', 'YES', 'NO', 'YES', 'NO', 'NO']	inconclusive	0.0	AB_cause	because	Luke transferred his money to an offshore bank account, so Luke does not want to pay taxes.	so	1460	['10', '8', '9', '10', '4', '6', '1', '7', '4', '1', '1', '8', '1', '8', '8']	3.315954697452237	5.733333333333333	"7

The sentence ""Luke transferred his money to an offshore bank account, so Luke does not want to pay taxes"" uses ""so"" to imply a cause-and-effect relationship between transferring money and not wanting to pay taxes. While the sentence suggests a"	7	7
475	Kevin plays the piano.	Luke plays the guitar.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-0.8	BA_cause	other	Kevin plays the piano, because Luke plays the guitar.	because	457	['2', '2', '10', '10', '4', '5', '1', '1', '9', '1', '5', '5', '4', '5', '1']	3.091206165165235	4.333333333333333	"2

The sentence ""Kevin plays the piano, because Luke plays the guitar"" suggests a causal relationship between Kevin playing the piano and Luke playing the guitar. However, the connection between these two events is not inherently causal, as one person's musical activity does"	2	2
499	Martin and Kevin planned a surprise party.	Kevin's birthday was last week.	no_rel	none	none	origin	False	False	False	False	['YES', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO', 'NO', 'YES', 'NO']	no	-0.4	BA_temp	other	Martin and Kevin planned a surprise party, after Kevin's birthday was last week.	after	1445	['2', '7', '1', '1', '7', '8', '1', '5', '1', '3', '5', '1', '1', '10', '1']	3.0287511177601463	3.6	"2

The sentence ""Martin and Kevin planned a surprise party, after Kevin's birthday was last week"" uses ""after"" to link the two events. However, the sequence of events is not logical for a surprise party, as it would typically be"	2	2
181	John loves children.	John decided to become a pediatrician.	causality	B follows A	none	e-care	True	False	True	False	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'NO', 'YES']	yes	0.8	AB_temp	thus	John loves children, then John decided to become a pediatrician.	then	2432	['10', '9', '1', '1', '2', '5', '10', '9', '3', '1', '3', '6', '1', '7', '4']	3.350621832834417	4.8	"6

The sentence ""John loves children, then John decided to become a pediatrician"" uses ""then"" to indicate a sequence of events. While the connective ""then"" does suggest that John's decision to become a pediatrician followed his love for children"	7	6
242	Jack entered the grocery store and grabbed a shopping cart.	Jack filled the cart with food.	temporal	B follows A	none	Descript	False	False	True	False	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	1.0	AB_cause	then	Jack entered the grocery store and grabbed a shopping cart, so Jack filled the cart with food.	so	2310	['10', '10', '10', '9', '6', '6', '10', '10', '8', '1', '3', '8', '10', '7', '9']	2.6882460204874605	7.8	"8

The sentence ""Jack entered the grocery store and grabbed a shopping cart, so Jack filled the cart with food"" uses ""so"" to indicate a logical progression from grabbing a cart to filling it with food. The connective ""so"" suggests that"	8	8
88	The child was running into a road with a lot of traffic.	The parents stopped the child.	causality	B follows A	none	origin	True	False	True	False	['NO', 'YES', 'NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'YES', 'YES']	no	-0.2	BA_temp	thus	The child was running into a road with a lot of traffic, after the parents stopped the child.	after	2870	['2', '1', '1', '1', '3', '5', '1', '3', '1', '1', '3', '1', '1', '1', '1']	1.1813363431112898	1.7333333333333334	"1

The sentence describes a sequence of events where the child was running into a road with a lot of traffic, and then the parents stopped the child. The use of ""after"" suggests that the parents stopped the child first, which does not logically"	1	1
56	The terrorists planned a suicide attack.	The terrorists asked a woman to make herself explode.	causality	B follows A	socially_challenging	origin	True	False	True	False	['YES', 'YES', 'NO', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	0.8	AB_temp	thus	The terrorists planned a suicide attack, then the terrorists asked a woman to make herself explode.	then	2777	['10', '2', '1', '9', '6', '8', '10', '7', '10', '3', '7', '1', '5', '9', '8']	3.158058475287203	6.4	"8

The sentence uses ""then"" to indicate a sequence of events, which is generally appropriate. However, the relationship between planning an attack and asking someone to carry it out is more than just a sequence; it implies causation or a step in"	8	8
276	Kevin got off the bus.	Kevin waited until the bus arrived at its destination.	temporal	A follows B	none	Descript	False	False	False	True	['YES', 'YES', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-0.6	AB_temp	after	Kevin got off the bus, then Kevin waited until the bus arrived at its destination.	then	4200	['2', '1', '1', '3', '1', '6', '1', '2', '1', '8', '3', '1', '6', '1', '1']	2.217105219775452	2.533333333333333	"2

The sentence ""Kevin got off the bus, then Kevin waited until the bus arrived at its destination"" uses ""then"" to suggest a sequence of events. However, the sequence described is illogical because one would typically wait for the bus to"	2	2
482	The sun shined brightly in the sky.	The moon disappeared behind thick clouds.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO']	no	-0.8	AB_temp	other	The sun shined brightly in the sky, then the moon disappeared behind thick clouds.	then	1832	['2', '2', '1', '2', '3', '5', '1', '1', '1', '8', '6', '6', '7', '5', '2']	2.36267268622258	3.466666666666667	"3

The sentence ""The sun shined brightly in the sky, then the moon disappeared behind thick clouds."" uses ""then"" to link two events. However, the relationship between the sun shining and the moon disappearing is not clearly sequential or causally"	3	3
118	The window broke.	The boy made a mistake in throwing the ball.	causality	A follows B	none	origin	False	True	False	True	['YES', 'NO', 'YES', 'YES', 'NO', 'YES', 'NO', 'YES', 'NO', 'YES']	yes	0.2	AB_temp	because	The window broke, then the boy made a mistake in throwing the ball.	then	3222	['1', '1', '1', '1', '1', '5', '1', '7', '1', '1', '1', '1', '1', '1', '6']	2.0330600909302543	2.0	"3

The sentence ""The window broke, then the boy made a mistake in throwing the ball"" uses ""then"" to link two events. However, the use of ""then"" implies a sequential order, suggesting that the boy's mistake happened after"	3	3
346	Simona got her make-up case.	Simona put on lipstick.	temporal	B follows A	none	origin	False	False	True	False	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	1.0	AB_temp	then	Simona got her make-up case, then Simona put on lipstick.	then	1380	['10', '10', '10', '10', '9', '8', '10', '9', '10', '10', '10', '10', '10', '10', '10']	0.5734883511361751	9.733333333333333	9	9	9
47	Luke loves playing video games.	Luke's girlfriend thinks he is childish.	causality	B follows A	socially_challenging	origin	True	False	True	False	['YES', 'YES', 'NO', 'NO', 'YES', 'NO', 'YES', 'NO', 'NO', 'NO']	no	-0.2	BA_cause	thus	Luke loves playing video games, because Luke's girlfriend thinks he is childish.	because	1522	['1', '2', '1', '3', '1', '1', '1', '4', '1', '1', '1', '1', '1', '1', '1']	0.879393730551528	1.4	"1

The sentence ""Luke loves playing video games, because Luke's girlfriend thinks he is childish"" does not logically connect the cause and effect. The girlfriend's opinion does not cause Luke to love playing video games, so the use of ""because"""	1	1
