pair_id	Sentence_A	Sentence_B	relation	order	additional_dimension	origin	A_cause_B	B_cause_A	A_precede_B	B_precede_A	answers	majority_vote	average_vote	quest_label	connective	connected_sent	conn_in_list	pair_ID	accept_answers	accept_st_dev	accept_average_vote	perplexity	rank
1	Sarah is likely to throw away a bag of chips offered by her friend.	Sarah does not like to eat junk food.	causality	A follows B	socially_challenging	origin	False	True	False	True	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'NO', 'YES', 'YES']	yes	0.8	BA_temp	because	Sarah is likely to throw away a bag of chips offered by her friend, after Sarah does not like to eat junk food.	after	3364	['2', '1', '1', '1', '9', '1', '2', '2', '4', '4', '1', '1', '1', '1', '1']	2.093375795747678	2.1333333333333333	64.11616516113281	3
1	Sarah does not like to eat junk food.	Sarah is likely to throw away a bag of chips offered by her friend.	causality	B follows A	socially_challenging	origin	True	False	True	False	['YES', 'NO', 'YES', 'YES', 'NO', 'NO', 'YES', 'YES', 'NO', 'NO']	inconclusive	0.0	BA_temp	thus	Sarah does not like to eat junk food, after Sarah is likely to throw away a bag of chips offered by her friend.	after	2329	['4', '2', '1', '1', '1', '2', '3', '1', '1', '6', '1', '3', '5', '1', '1']	1.6	2.2	51.696224212646484	3
1	Sarah does not like to eat junk food.	Sarah is likely to throw away a bag of chips offered by her friend.	causality	B follows A	socially_challenging	origin	True	False	True	False	['YES', 'YES', 'YES', 'YES', 'YES', 'NO', 'YES', 'YES', 'YES', 'YES']	yes	0.8	AB_cause	thus	Sarah does not like to eat junk food, so Sarah is likely to throw away a bag of chips offered by her friend.	so	3819	['10', '7', '9', '10', '8', '7', '1', '2', '9', '10', '10', '10', '9', '8', '10']	2.756809750418044	8.0	22.314794540405273	1
1	Sarah does not like to eat junk food.	Sarah is likely to throw away a bag of chips offered by her friend.	causality	B follows A	socially_challenging	origin	True	False	True	False	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	1.0	AB_temp	thus	Sarah does not like to eat junk food, then Sarah is likely to throw away a bag of chips offered by her friend.	then	3570	['7', '6', '6', '5', '1', '6', '1', '2', '1', '8', '9', '10', '1', '1', '1']	3.2180049029725786	4.333333333333333	29.443838119506836	2
1	Sarah is likely to throw away a bag of chips offered by her friend.	Sarah does not like to eat junk food.	causality	A follows B	socially_challenging	origin	False	True	False	True	['YES', 'YES', 'NO', 'NO', 'YES', 'YES', 'YES', 'YES', 'YES', 'NO']	yes	0.4	AB_temp	because	Sarah is likely to throw away a bag of chips offered by her friend, then Sarah does not like to eat junk food.	then	4534	['1', '1', '1', '1', '1', '6', '10', '9', '1', '9', '6', '1', '1', '5', '5']	3.343982987729187	3.866666666666666	67.87560272216797	4
1	Sarah is likely to throw away a bag of chips offered by her friend.	Sarah does not like to eat junk food.	causality	A follows B	socially_challenging	origin	False	True	False	True	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	1.0	BA_cause	because	Sarah is likely to throw away a bag of chips offered by her friend, because Sarah does not like to eat junk food.	because	3081	['6', '1', '7', '10', '10', '9', '10', '10', '10', '6', '8', '10', '10', '10', '10']	2.472964932132188	8.466666666666667	38.577518463134766	1
2	The athlete won the competition.	The athlete was doped.	causality	B follows A	socially_challenging	origin	True	False	True	False	['YES', 'NO', 'NO', 'YES', 'YES', 'NO', 'NO', 'YES', 'YES', 'NO']	inconclusive	0.0	AB_cause	thus	The athlete won the competition, so the athlete was doped.	so	1544	['2', '1', '4', '2', '1', '1', '1', '1', '1', '1', '4', '1', '2', '9', '1']	2.093375795747677	2.1333333333333333	85.4205322265625	1
2	The athlete was doped.	The athlete won the competition.	causality	A follows B	socially_challenging	origin	False	True	False	True	['YES', 'YES', 'YES', 'NO', 'YES', 'YES', 'YES', 'NO', 'YES', 'NO']	yes	0.4	AB_temp	because	The athlete was doped, then the athlete won the competition.	then	3184	['10', '3', '8', '10', '10', '10', '8', '2', '10', '4', '6', '10', '5', '10', '10']	2.8394052585395806	7.733333333333333	71.0326919555664	2
2	The athlete won the competition.	The athlete was doped.	causality	B follows A	socially_challenging	origin	True	False	True	False	['YES', 'YES', 'NO', 'NO', 'NO', 'NO', 'YES', 'YES', 'NO', 'NO']	no	-0.2	AB_temp	thus	The athlete won the competition, then the athlete was doped.	then	328	['1', '9', '1', '4', '1', '1', '1', '8', '6', '2', '1', '1', '3', '5', '9']	3.0081371127142607	3.533333333333333	99.47624206542969	2
2	The athlete was doped.	The athlete won the competition.	causality	A follows B	socially_challenging	origin	False	True	False	True	['YES', 'NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'YES', 'NO', 'NO']	no	-0.4	BA_temp	because	The athlete was doped, after the athlete won the competition.	after	2312	['1', '1', '4', '5', '1', '1', '2', '8', '1', '6', '3', '5', '5', '1', '1']	2.250925735484551	3.0	79.49436950683594	4
2	The athlete was doped.	The athlete won the competition.	causality	A follows B	socially_challenging	origin	False	True	False	True	['YES', 'YES', 'YES', 'NO', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	0.8	AB_cause	because	The athlete was doped, so the athlete won the competition.	so	3545	['10', '10', '5', '7', '10', '9', '4', '10', '7', '4', '9', '5', '10', '10', '6']	2.322833518691246	7.733333333333333	66.567626953125	1
2	The athlete was doped.	The athlete won the competition.	causality	A follows B	socially_challenging	origin	False	True	False	True	['NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'YES', 'NO', 'NO']	no	-0.6	BA_cause	because	The athlete was doped, because the athlete won the competition.	because	2186	['3', '1', '2', '2', '4', '6', '1', '10', '1', '10', '3', '2', '4', '10', '1']	3.286335345030997	4.0	72.84663391113281	3
2	The athlete won the competition.	The athlete was doped.	causality	B follows A	socially_challenging	origin	True	False	True	False	['YES', 'NO', 'NO', 'NO', 'YES', 'YES', 'YES', 'YES', 'YES', 'NO']	yes	0.2	BA_temp	thus	The athlete won the competition, after the athlete was doped.	after	3899	['4', '4', '8', '8', '1', '8', '2', '3', '3', '10', '3', '1', '7', '8', '3']	2.8720878971384023	4.866666666666666	126.65615844726562	4
2	The athlete won the competition.	The athlete was doped.	causality	B follows A	socially_challenging	origin	True	False	True	False	['YES', 'YES', 'NO', 'YES', 'YES', 'YES', 'NO', 'YES', 'YES', 'YES']	yes	0.6	BA_cause	thus	The athlete won the competition, because the athlete was doped.	because	2517	['3', '6', '10', '10', '8', '10', '1', '9', '10', '10', '4', '3', '4', '7', '10']	3.119829055146024	7.0	102.67203521728516	3
3	John copied the test of the best student.	John got an A on the test.	causality	B follows A	socially_challenging	origin	True	False	True	False	['YES', 'NO', 'NO', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	0.6	AB_temp	thus	John copied the test of the best student, then John got an a on the test.	then	790	['3', '8', '10', '10', '4', '10', '8', '7', '10', '10', '10', '9', '6', '10', '10']	2.2705848487901865	8.333333333333334	93.54656219482422	2
3	John got an A on the test.	John copied the test of the best student.	causality	A follows B	socially_challenging	origin	False	True	False	True	['NO', 'NO', 'NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO']	no	-0.8	AB_cause	because	John got an a on the test, so John copied the test of the best student.	so	82	['3', '5', '1', '1', '1', '1', '1', '1', '3', '1', '4', '1', '2', '2', '2']	1.236482466066094	1.933333333333333	84.0738754272461	1
3	John copied the test of the best student.	John got an A on the test.	causality	B follows A	socially_challenging	origin	True	False	True	False	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'NO', 'YES', 'YES', 'YES']	yes	0.8	AB_cause	thus	John copied the test of the best student, so John got an a on the test.	so	3998	['4', '10', '10', '10', '10', '7', '9', '10', '8', '10', '10', '10', '6', '7', '7']	1.8571184369578824	8.533333333333333	80.588134765625	1
3	John got an A on the test.	John copied the test of the best student.	causality	A follows B	socially_challenging	origin	False	True	False	True	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	1.0	BA_cause	because	John got an a on the test, because John copied the test of the best student.	because	4410	['10', '9', '10', '10', '9', '5', '1', '10', '9', '9', '9', '10', '10', '9', '10']	2.385139175999776	8.666666666666666	117.0905532836914	2
3	John got an A on the test.	John copied the test of the best student.	causality	A follows B	socially_challenging	origin	False	True	False	True	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'NO', 'NO', 'YES', 'YES']	yes	0.6	BA_temp	because	John got an a on the test, after John copied the test of the best student.	after	4108	['8', '10', '10', '10', '10', '10', '10', '10', '6', '8', '7', '10', '10', '9', '8']	1.2892719737209146	9.066666666666666	145.00758361816406	4
3	John copied the test of the best student.	John got an A on the test.	causality	B follows A	socially_challenging	origin	True	False	True	False	['YES', 'YES', 'YES', 'YES', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-0.2	BA_cause	thus	John copied the test of the best student, because John got an a on the test.	because	3183	['8', '1', '1', '2', '1', '3', '1', '1', '5', '1', '1', '10', '1', '1', '1']	2.777688887466621	2.533333333333333	152.24307250976562	4
3	John copied the test of the best student.	John got an A on the test.	causality	B follows A	socially_challenging	origin	True	False	True	False	['NO', 'YES', 'NO', 'YES', 'YES', 'YES', 'YES', 'NO', 'YES', 'YES']	yes	0.4	BA_temp	thus	John copied the test of the best student, after John got an a on the test.	after	3590	['1', '1', '1', '5', '10', '1', '1', '7', '4', '1', '2', '1', '4', '2', '2']	2.604269997949948	2.8666666666666667	129.80589294433594	3
3	John got an A on the test.	John copied the test of the best student.	causality	A follows B	socially_challenging	origin	False	True	False	True	['NO', 'NO', 'NO', 'YES', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO']	no	-0.6	AB_temp	because	John got an a on the test, then John copied the test of the best student.	then	2158	['5', '2', '1', '1', '9', '1', '3', '1', '1', '1', '2', '3', '2', '1', '3']	2.091251618847749	2.4	119.5145034790039	3
4	The girl had not done her homework.	The girl skipped school.	causality	B follows A	socially_challenging	origin	True	False	True	False	['NO', 'YES', 'YES', 'NO', 'NO', 'NO', 'YES', 'YES', 'YES', 'NO']	inconclusive	0.0	BA_cause	thus	The girl had not done her homework, because the girl skipped school.	because	3762	['3', '1', '9', '3', '9', '10', '6', '10', '7', '3', '10', '3', '5', '5', '10']	3.108411527166605	6.266666666666667	67.15386199951172	4
4	The girl skipped school.	The girl had not done her homework.	causality	A follows B	socially_challenging	origin	False	True	False	True	['YES', 'YES', 'YES', 'YES', 'YES', 'NO', 'YES', 'YES', 'NO', 'YES']	yes	0.6	BA_cause	because	The girl skipped school, because the girl had not done her homework.	because	1805	['10', '8', '6', '10', '10', '10', '10', '7', '10', '10', '10', '8', '8', '9', '10']	1.2892719737209146	9.066666666666666	69.47064971923828	1
4	The girl skipped school.	The girl had not done her homework.	causality	A follows B	socially_challenging	origin	False	True	False	True	['NO', 'NO', 'NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'YES', 'YES']	no	-0.4	AB_temp	because	The girl skipped school, then the girl had not done her homework.	then	126	['1', '1', '4', '1', '2', '3', '1', '3', '4', '1', '1', '2', '2', '10', '10']	2.9089898972361903	3.066666666666667	112.84961700439453	4
4	The girl skipped school.	The girl had not done her homework.	causality	A follows B	socially_challenging	origin	False	True	False	True	['NO', 'NO', 'YES', 'YES', 'YES', 'YES', 'YES', 'NO', 'YES', 'NO']	yes	0.2	BA_temp	because	The girl skipped school, after the girl had not done her homework.	after	998	['8', '8', '9', '2', '3', '9', '10', '4', '8', '1', '2', '1', '7', '1', '9']	3.3836206774532056	5.466666666666667	99.174072265625	3
4	The girl had not done her homework.	The girl skipped school.	causality	B follows A	socially_challenging	origin	True	False	True	False	['NO', 'NO', 'YES', 'YES', 'NO', 'YES', 'YES', 'NO', 'YES', 'YES']	yes	0.2	AB_temp	thus	The girl had not done her homework, then the girl skipped school.	then	3084	['10', '3', '8', '3', '10', '10', '7', '5', '3', '4', '2', '1', '4', '7', '3']	2.981423969999719	5.333333333333333	61.01680374145508	2
4	The girl had not done her homework.	The girl skipped school.	causality	B follows A	socially_challenging	origin	True	False	True	False	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	1.0	AB_cause	thus	The girl had not done her homework, so the girl skipped school.	so	4080	['8', '3', '9', '10', '9', '10', '10', '9', '10', '10', '5', '1', '10', '8', '10']	2.7535835237417845	8.133333333333333	51.91680145263672	1
4	The girl had not done her homework.	The girl skipped school.	causality	B follows A	socially_challenging	origin	True	False	True	False	['YES', 'NO', 'YES', 'NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO']	no	-0.4	BA_temp	thus	The girl had not done her homework, after the girl skipped school.	after	2548	['2', '1', '9', '1', '1', '5', '10', '10', '9', '10', '1', '9', '4', '9', '6']	3.691431519975234	5.8	65.1338882446289	3
4	The girl skipped school.	The girl had not done her homework.	causality	A follows B	socially_challenging	origin	False	True	False	True	['NO', 'NO', 'NO', 'YES', 'YES', 'NO', 'YES', 'NO', 'YES', 'NO']	no	-0.2	AB_cause	because	The girl skipped school, so the girl had not done her homework.	so	4507	['6', '1', '5', '1', '9', '10', '4', '2', '9', '1', '2', '10', '7', '5', '2']	3.295788558482206	4.933333333333334	71.1406478881836	2
5	Mike stole a radio controlled car from a toy shop.	Mike wanted to have a radio controlled car.	causality	A follows B	socially_challenging	origin	False	True	False	True	['NO', 'YES', 'YES', 'NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-0.5	AB_temp	because	Mike stole a radio controlled car from a toy shop, then Mike wanted to have a radio controlled car.	then	4407	['1', '1', '2', '1', '1', '6', '1', '2', '1', '5', '1', '2', '8', '1', '2']	2.1186998109427604	2.333333333333333	118.63906860351562	4
5	Mike stole a radio controlled car from a toy shop.	Mike wanted to have a radio controlled car.	causality	A follows B	socially_challenging	origin	False	True	False	True	['NO', 'YES', 'YES', 'NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'NO']	no	-0.4	AB_cause	because	Mike stole a radio controlled car from a toy shop, so Mike wanted to have a radio controlled car.	so	1868	['4', '1', '1', '1', '7', '6', '8', '1', '2', '6', '4', '9', '3', '3', '3']	2.594010194445829	3.933333333333333	78.30679321289062	2
5	Mike wanted to have a radio controlled car.	Mike stole a radio controlled car from a toy shop.	causality	B follows A	socially_challenging	origin	True	False	True	False	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'NO', 'NO']	yes	0.6	AB_temp	thus	Mike wanted to have a radio controlled car, then Mike stole a radio controlled car from a toy shop.	then	59	['7', '8', '5', '2', '4', '6', '8', '4', '7', '1', '2', '10', '8', '10', '8']	2.780887148615228	6.0	53.94532775878906	2
5	Mike wanted to have a radio controlled car.	Mike stole a radio controlled car from a toy shop.	causality	B follows A	socially_challenging	origin	True	False	True	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	BA_cause	thus	Mike wanted to have a radio controlled car, because Mike stole a radio controlled car from a toy shop.	because	4619	['7', '6', '7', '2', '1', '4', '1', '1', '1', '1', '3', '1', '1', '9', '4']	2.6699979192667715	3.2666666666666666	71.09093475341797	3
5	Mike wanted to have a radio controlled car.	Mike stole a radio controlled car from a toy shop.	causality	B follows A	socially_challenging	origin	True	False	True	False	['NO', 'NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-0.8	BA_temp	thus	Mike wanted to have a radio controlled car, after Mike stole a radio controlled car from a toy shop.	after	1083	['1', '3', '1', '1', '2', '10', '1', '3', '1', '1', '9', '1', '1', '1', '4']	2.844097201026872	2.6666666666666665	73.27626037597656	4
5	Mike stole a radio controlled car from a toy shop.	Mike wanted to have a radio controlled car.	causality	A follows B	socially_challenging	origin	False	True	False	True	['YES', 'YES', 'YES', 'YES', 'NO', 'YES', 'YES', 'NO', 'YES', 'YES']	yes	0.6	BA_temp	because	Mike stole a radio controlled car from a toy shop, after Mike wanted to have a radio controlled car.	after	2303	['7', '1', '6', '8', '4', '10', '1', '2', '8', '7', '1', '8', '7', '1', '10']	3.2822756333576457	5.4	85.68803405761719	3
5	Mike stole a radio controlled car from a toy shop.	Mike wanted to have a radio controlled car.	causality	A follows B	socially_challenging	origin	False	True	False	True	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	1.0	BA_cause	because	Mike stole a radio controlled car from a toy shop, because Mike wanted to have a radio controlled car.	because	2734	['10', '9', '10', '10', '7', '5', '10', '10', '5', '9', '10', '10', '10', '7', '10']	1.7962924780409972	8.8	55.419403076171875	1
5	Mike wanted to have a radio controlled car.	Mike stole a radio controlled car from a toy shop.	causality	B follows A	socially_challenging	origin	True	False	True	False	['YES', 'NO', 'YES', 'YES', 'YES', 'NO', 'YES', 'YES', 'YES', 'YES']	yes	0.6	AB_cause	thus	Mike wanted to have a radio controlled car, so Mike stole a radio controlled car from a toy shop.	so	842	['3', '7', '10', '10', '8', '10', '10', '9', '10', '10', '7', '2', '8', '10', '10']	2.515728301881761	8.266666666666667	38.586448669433594	1
6	Susan wanted to make fast money.	Susan became a drug dealer.	causality	B follows A	socially_challenging	origin	True	False	True	False	['YES', 'YES', 'YES', 'NO', 'NO', 'NO', 'YES', 'YES', 'YES', 'YES']	yes	0.4	AB_temp	thus	Susan wanted to make fast money, then Susan became a drug dealer.	then	3767	['10', '3', '10', '6', '1', '2', '8', '3', '10', '10', '8', '9', '10', '9', '10']	3.2345358588555206	7.266666666666667	177.79090881347656	2
6	Susan wanted to make fast money.	Susan became a drug dealer.	causality	B follows A	socially_challenging	origin	True	False	True	False	['NO', 'YES', 'YES', 'NO', 'YES', 'NO', 'YES', 'NO', 'YES', 'NO']	inconclusive	0.0	BA_cause	thus	Susan wanted to make fast money, because Susan became a drug dealer.	because	4152	['9', '3', '1', '1', '1', '1', '1', '1', '1', '1', '1', '4', '2', '5', '5']	2.276449477195183	2.466666666666667	544.358154296875	4
6	Susan wanted to make fast money.	Susan became a drug dealer.	causality	B follows A	socially_challenging	origin	True	False	True	False	['NO', 'YES', 'NO', 'NO', 'YES', 'NO', 'YES', 'NO', 'NO', 'YES']	no	-0.2	BA_temp	thus	Susan wanted to make fast money, after Susan became a drug dealer.	after	741	['3', '3', '1', '10', '9', '2', '8', '3', '1', '4', '1', '9', '9', '2', '2']	3.323986896618109	4.466666666666667	374.56060791015625	3
6	Susan wanted to make fast money.	Susan became a drug dealer.	causality	B follows A	socially_challenging	origin	True	False	True	False	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'NO', 'YES', 'YES']	yes	0.8	AB_cause	thus	Susan wanted to make fast money, so Susan became a drug dealer.	so	4070	['8', '10', '7', '10', '10', '10', '10', '9', '10', '8', '10', '10', '10', '9', '8']	0.9977753031397176	9.266666666666667	125.88533782958984	1
6	Susan became a drug dealer.	Susan wanted to make fast money.	causality	A follows B	socially_challenging	origin	False	True	False	True	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	AB_temp	because	Susan became a drug dealer, then Susan wanted to make fast money.	then	2409	['2', '1', '2', '1', '1', '4', '2', '1', '1', '1', '1', '1', '2', '1', '4']	1.0110500592068732	1.6666666666666667	228.7764892578125	4
6	Susan became a drug dealer.	Susan wanted to make fast money.	causality	A follows B	socially_challenging	origin	False	True	False	True	['NO', 'NO', 'NO', 'NO', 'YES', 'YES', 'YES', 'NO', 'NO', 'YES']	no	-0.2	AB_cause	because	Susan became a drug dealer, so Susan wanted to make fast money.	so	1367	['8', '1', '1', '2', '3', '2', '1', '1', '3', '6', '3', '1', '2', '1', '1']	1.99332218503014	2.4	157.30470275878906	3
6	Susan became a drug dealer.	Susan wanted to make fast money.	causality	A follows B	socially_challenging	origin	False	True	False	True	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	1.0	BA_cause	because	Susan became a drug dealer, because Susan wanted to make fast money.	because	4002	['10', '10', '5', '7', '10', '10', '7', '10', '10', '8', '4', '7', '10', '10', '10']	1.995550606279436	8.533333333333333	107.68124389648438	1
6	Susan became a drug dealer.	Susan wanted to make fast money.	causality	A follows B	socially_challenging	origin	False	True	False	True	['YES', 'YES', 'YES', 'NO', 'NO', 'NO', 'YES', 'YES', 'YES', 'YES']	yes	0.4	BA_temp	because	Susan became a drug dealer, after Susan wanted to make fast money.	after	2214	['9', '4', '7', '10', '9', '10', '7', '7', '7', '5', '10', '4', '8', '9', '1']	2.55255862921022	7.133333333333334	142.6451416015625	2
7	Kevin has a lot of debts.	Kevin spends lots of money on gambling.	causality	A follows B	socially_challenging	origin	False	True	False	True	['NO', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	0.8	BA_temp	because	Kevin has a lot of debts, after Kevin spends lots of money on gambling.	after	3279	['1', '2', '7', '7', '10', '7', '10', '10', '1', '5', '6', '10', '10', '2', '9']	3.3836206774532056	6.466666666666667	75.36988067626953	3
7	Kevin spends lots of money on gambling.	Kevin has a lot of debts.	causality	B follows A	socially_challenging	origin	True	False	True	False	['NO', 'YES', 'YES', 'YES', 'NO', 'YES', 'YES', 'YES', 'YES', 'NO']	yes	0.4	BA_temp	thus	Kevin spends lots of money on gambling, after Kevin has a lot of debts.	after	339	['9', '1', '1', '1', '5', '2', '4', '6', '3', '10', '6', '1', '10', '1', '5']	3.218004902972579	4.333333333333333	149.15040588378906	4
7	Kevin has a lot of debts.	Kevin spends lots of money on gambling.	causality	A follows B	socially_challenging	origin	False	True	False	True	['NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO', 'YES', 'NO', 'NO']	no	-0.6	AB_temp	because	Kevin has a lot of debts, then Kevin spends lots of money on gambling.	then	3903	['1', '6', '3', '4', '7', '1', '5', '8', '8', '1', '5', '1', '3', '2', '3']	2.445858177045886	3.866666666666666	75.59332275390625	4
7	Kevin has a lot of debts.	Kevin spends lots of money on gambling.	causality	A follows B	socially_challenging	origin	False	True	False	True	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	1.0	BA_cause	because	Kevin has a lot of debts, because Kevin spends lots of money on gambling.	because	1279	['10', '4', '10', '10', '10', '10', '10', '10', '10', '9', '10', '10', '10', '10', '3']	2.2050447211388304	9.066666666666666	71.38513946533203	2
